"Row ID","Station ID","Station Name","Station Province","Station Latitude","Station Longitude","Location","Station Elevation (m)","Station Climate Identifier","Station WMO Identifier","Station TC Identifier","Year","Month","Day","Data Quality","Date","Maximum Temperature (C)","Minimum Temperature (C)","Mean Temperature (C)","Heating Degree Days (C)","Cooling Degree Days (C)","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precipitation (mm)","Snow on Ground (cm)","Speed of Maximum Wind Gust (km/h)","Direction of Maximum Wind Gust (10s Deg)"
"187020030123","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","1","23",,"2003/01/23","-20","-25.5","-22.8","40.8","0","0",,"1",,"0.4","21",,
"3090720010720","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","7","20",,"2001/07/20",,,,,,,,,,,,,
"2749220011004","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2001","10","4",,"2001/10/04","7.6","-1.3","3.2","14.8","0","0",,"0",,"0",,,
"2749220170920","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2017","9","20","†","2017/09/20","6.6","2.3","4.5","13.5","0",,"M",,"M","4.1",,"35","31"
"187020030223","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","2","23",,"2003/02/23","-15","-25.5","-20.3","38.3","0","0",,"0",,"0","32",,
"3090720180519","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2018","5","19",,"2018/05/19","23","3.1","13.1","4.9","0",,"M",,"M","0",,"59","17"
"2721420020426","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2002","4","26",,"2002/04/26","2.7","-2.6","0.1","17.9","0","0",,"0.2","E","0.2","0",,
"187020171113","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2017","11","13","†","2017/11/13","-7","-9.5","-8.3","26.3","0","0",,"2",,"2","10",,
"187020171115","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2017","11","15","†","2017/11/15","-9","-12.5","-10.8","28.8","0","0",,"0.4",,"0.2","12",,
"5371820190802","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2019","8","2",,"2019/08/02","28.1","14.9","21.5","0","3.5",,,,,"3.4",,"53","30"
"3090720030605","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2003","6","5",,"2003/06/05","15.5","8","11.8","6.2","0","0","T","0",,"0","0",,
"4708820180702","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2018","7","2",,"2018/07/02","17.9","9.4","13.7","4.3","0",,"M",,"M","5",,,
"2749220000326","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2000","3","26",,"2000/03/26","13.1","-0.5","6.3","11.7","0","0",,"0",,"0",,,
"2721420201018","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2020","10","18",,"2020/10/18","-4.8","-7.8","-6.3","24.3","0",,,,,"0",,,
"2749220180117","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2018","1","17",,"2018/01/17","5.5","-2.7","1.4","16.6","0",,"M",,"M","0","5","46","30"
"4685020180225","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2018","2","25",,"2018/02/25","1.6","-8","-3.2","21.2","0",,"M",,"M","0",,,
"2749220200505","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2020","5","5",,"2020/05/05","16.9","1.1","9","9","0",,,,,"0",,,
"187020030817","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","8","17",,"2003/08/17","27","15","21","0","3","0",,"0",,"0","0",,
"2779320190418","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2019","4","18",,"2019/04/18","16.6","-4.2","6.2","11.8","0",,,,"M",,,,
"187020020715","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2002","7","15",,"2002/07/15","26.5","12.5","19.5","0","1.5","0",,"0",,"0","0",,
"5175820200504","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2020","5","4",,"2020/05/04","9.6","2.3","6","12","0",,,,,"14.2",,"41","30"
"2779320180328","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2018","3","28",,"2018/03/28","2.2","-10.3","-4.1","22.1","0",,"M",,"M","0.6",,,
"2749220181109","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2018","11","9",,"2018/11/09","3.6","-13.3","-4.8","22.8","0",,,,"M","1.6","7","45","30"
"2779320000206","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2000","2","6",,"2000/02/06","-6.8","-21.6","-14.2","32.2","0",,,,,,,,
"2721420200118","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2020","1","18",,"2020/01/18","-19","-27.5","-23.3","41.3","0",,,,,"0","23",,
"5371820191028","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2019","10","28",,"2019/10/28","-5.6","-9.2","-7.4","25.4","0",,,,,"0.4",,"50","34"
"2779320170421","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2017","4","21","†","2017/04/21","8.4","-1.3","3.6","14.4","0",,"M",,"M","0.3","0",,
"2749220040627","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2004","6","27",,"2004/06/27","24.2","9.1","16.7","1.3","0","0",,"0",,"0","0",,
"187020040803","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2004","8","3",,"2004/08/03","25","12.5","18.8","0","0.8","0.6",,"0",,"0.6","0",,
"5175820190604","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2019","6","4",,"2019/06/04","18.2","6.3","12.3","5.7","0",,,,,"3.7",,"50","28"
"2779320031019","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2003","10","19",,"2003/10/19","14","-4","5","13","0","0","T","0",,"0","0",,
"2779320180220","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2018","2","20",,"2018/02/20","-13.4","-28.2","-20.8","38.8","0",,"M",,"M","1.1",,,
"5175820190217","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2019","2","17",,"2019/02/17","-17.3","-25.3","-21.3","39.3","0",,,,,"0",,,
"3090720031218","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2003","12","18",,"2003/12/18","1.3","-6.6","-2.7","20.7","0","0",,"0",,"0",,,
"187020181214","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2018","12","14","†","2018/12/14","6","-5.5","0.3","17.7","0","0",,"0",,"0","14",,
"3090720010916","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","9","16",,"2001/09/16","17.9","4.7","11.3","6.7","0","0",,"0",,"0","0",,
"4685020170915","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2017","9","15","†","2017/09/15","13.2","0.5","6.9","11.1","0",,"M",,"M","0",,,
"5175820190411","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2019","4","11",,"2019/04/11","9.8","-0.1","4.9","13.1","0",,,,,"1.2",,"37","18"
"4178320191208","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2019","12","8",,"2019/12/08","-4.5","-13.9","-9.2","27.2","0",,,,"M",,,,
"2779320200311","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2020","3","11",,"2020/03/11","1.6","-4.4","-1.4","19.4","0",,,,,"0",,,
"5371820200106","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2020","1","6",,"2020/01/06","-0.1","-14.4","-7.2","25.2","0",,,,,"0",,,
"2721420020307","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2002","3","7",,"2002/03/07","-16.6","-27.1","-21.9","39.9","0","0",,"0.2",,"0.2","13",,
"2749220180923","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2018","9","23",,"2018/09/23","8.7","-0.9","3.9","14.1","0",,,,"M","0","5",,
"187020000924","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2000","9","24",,"2000/09/24","19.5","4","11.8","6.2","0","0",,"0",,"0","0",,
"2721420030325","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2003","3","25",,"2003/03/25","3.4","-4.9","-0.8","18.8","0","0",,"0",,"0","9",,
"187020180217","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2018","2","17","†","2018/02/17","-9.5","-16","-12.8","30.8","0","0",,"0","T","0","18",,
"187020030630","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","6","30",,"2003/06/30","27.5","14.5","21","0","3","0.6",,"0",,"0.6","0",,
"2721420040106","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2004","1","6",,"2004/01/06","-10.8","-16.8","-13.8","31.8","0","0",,"0",,"0","11",,
"2721420001102","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2000","11","2",,"2000/11/02","9","-5.8","1.6","16.4","0","0",,"0",,"0",,,
"3090720011015","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","10","15",,"2001/10/15","8.9","-6.3","1.3","16.7","0","0",,"0",,"0",,,
"2749220031126","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2003","11","26",,"2003/11/26","-4.4","-10.7","-7.6","25.6","0","0",,"1","E","1","22",,
"3090720170713","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2017","7","13","†","2017/07/13","28.1","10.7","19.4","0","1.4",,"M",,"M","0.5",,"70","28"
"4685020170812","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2017","8","12","†","2017/08/12","25.9","8.8","17.4","0.6","0",,"M",,"M","0",,,
"4685020181218","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2018","12","18",,"2018/12/18","2.1","-5","-1.4","19.4","0",,,,"M","0",,,
"2749220011228","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2001","12","28",,"2001/12/28","-12","-18.8","-15.4","33.4","0","0",,"0","T","0","10",,
"2721420020805","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2002","8","5",,"2002/08/05","17.8","7.6","12.7","5.3","0","6.2",,"0",,"6.2","0",,
"3090720010603","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","6","3",,"2001/06/03",,,,,,,,,,,,,
"3090720001107","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2000","11","7",,"2000/11/07",,,,,,,,,,,,,
"2779320170331","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2017","3","31","†","2017/03/31","12.4","-4.3","4.1","13.9","0",,"M",,"M","0",,,
"3090720191025","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2019","10","25",,"2019/10/25","8.7","0.7","4.7","13.3","0",,,,,"0.5",,"67","33"
"3090720180304","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2018","3","4",,"2018/03/04","-7.7","-21","-14.4","32.4","0",,"M",,"M","0.5",,"<31",
"2779320030714","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2003","7","14",,"2003/07/14","23.2","11","17.1","0.9","0","0.8",,"0",,"0.8","0",,
"2721420010703","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2001","7","3",,"2001/07/03","26","11.8","18.9","0","0.9","0",,"0",,"0","0",,
"2721420190902","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2019","9","2",,"2019/09/02","21","11.9","16.4","1.6","0",,,,"M","0.2",,"45","31"
"4708820190804","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2019","8","4",,"2019/08/04","23.6","10.8","17.2","0.8","0",,,,"M","0",,"38","29"
"2749220010610","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2001","6","10",,"2001/06/10","17","6","11.5","6.5","0","2",,"0",,"2","0",,
"2749220040620","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2004","6","20",,"2004/06/20","21.4","11.8","16.6","1.4","0","1.4",,"0",,"1.4","0",,
"2721420021220","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2002","12","20",,"2002/12/20","-4.6","-12.9","-8.8","26.8","0","0",,"0",,"0","0",,
"4178320170824","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2017","8","24","†","2017/08/24","22.5","9.9","16.2","1.8","0",,"M",,"M",,,"61","32"
"4178320180920","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2018","9","20",,"2018/09/20","8.8","-2.7","3.1","14.9","0",,,,"M",,,"34","36"
"3090720040314","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2004","3","14",,"2004/03/14","2.4","-9.6","-3.6","21.6","0","0",,"0",,"0",,,
"187020170827","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2017","8","27","†","2017/08/27","28","11","19.5","0","1.5","0",,"0",,"0","0",,
"2721420200104","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2020","1","4",,"2020/01/04","2.8","-8.4","-2.8","20.8","0",,,,,"0.2","7","54","29"
"3090720010805","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","8","5",,"2001/08/05","24.1","7.9","16","2","0","0",,"0",,"0","0",,
"4708820201118","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2020","11","18",,"2020/11/18","-5.4","-14.4","-9.9","27.9","0",,,,,"8.3",,"34","31"
"4708820190712","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2019","7","12",,"2019/07/12","24.6","12.5","18.6","0","0.6",,,,"M","0",,"34","24"
"4691120180227","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2018","2","27",,"2018/02/27","2.7","-10.8","-4.1","22.1","0",,"M",,"M","0",,,
"4691120170728","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2017","7","28","†","2017/07/28","23.9","11","17.5","0.5","0",,"M",,"M","0",,,
"2721420030217","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2003","2","17",,"2003/02/17","-7.9","-13.4","-10.7","28.7","0","0",,"4.6",,"4.6","22",,
"4178320180430","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2018","4","30",,"2018/04/30","15.9","-5.1","5.4","12.6","0",,"M",,"M",,,"35","19"
"2779320040131","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2004","1","31",,"2004/01/31","-21.1","-24.7","-22.9","40.9","0","0",,"4.4",,"4.2",,,
"2749220000909","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2000","9","9",,"2000/09/09","14.3","4.1","9.2","8.8","0","0.8",,"0",,"0.8","0",,
"2721420171008","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2017","10","8","†","2017/10/08","6.6","-1.7","2.5","15.5","0",,"M",,"M","0.3",,"48","32"
"5175820190907","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2019","9","7",,"2019/09/07","22.8","7.4","15.1","2.9","0",,,,,"0",,"41","35"
"3090720011207","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","12","7",,"2001/12/07","-1.9","-11.6","-6.8","24.8","0","0",,"0",,"0",,,
"4708820180910","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2018","9","10",,"2018/09/10","8.8","5.2","7","11","0",,,,"M","4.2",,,
"2721420020606","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2002","6","6",,"2002/06/06","16.9","8.4","12.7","5.3","0","0.6",,"0",,"0.6","0",,
"2749220010405","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2001","4","5",,"2001/04/05","10.8","-1","4.9","13.1","0","0",,"0",,"0",,,
"187020020719","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2002","7","19",,"2002/07/19","24.5","15.5","20","0","2","8",,"0",,"8","0",,
"2721420020511","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2002","5","11",,"2002/05/11","16.2","6","11.1","6.9","0","0","T","0",,"0","0",,
"4708820170715","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2017","7","15","†","2017/07/15","27.8","13.9","20.9","0","2.9",,"M",,"M","0",,,
"2721420190717","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2019","7","17",,"2019/07/17","24.7","9.8","17.2","0.8","0",,,,"M","38.8",,"59","17"
"2721420040511","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2004","5","11",,"2004/05/11","10.1","-2.5","3.8","14.2","0","0",,"0",,"0","0",,
"187020000426","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2000","4","26",,"2000/04/26","16","3","9.5","8.5","0","0",,"0",,"0","0",,
"3090720180120","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2018","1","20",,"2018/01/20","-3.4","-11.8","-7.6","25.6","0",,"M",,"M","0",,"<31",
"4178320030319","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2003","3","19",,"2003/03/19",,,,,,,,,,,,,
"3090720011010","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","10","10",,"2001/10/10","13","0","6.5","11.5","0","0",,"0",,"0",,,
"5371820191228","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2019","12","28",,"2019/12/28","-2.5","-12.5","-7.5","25.5","0",,,,,"0",,,
"2749220180809","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2018","8","9",,"2018/08/09","32.9","14.5","23.7","0","5.7",,,,"M","0",,,
"4178320180117","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2018","1","17",,"2018/01/17","5.3","-14.1","-4.4","22.4","0",,"M",,"M",,,"46","32"
"187020030119","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","1","19",,"2003/01/19","-4.5","-12.5","-8.5","26.5","0","0",,"12",,"8","11",,
"187020030808","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","8","8",,"2003/08/08","23","14","18.5","0","0.5","0",,"0",,"0","0",,
"187020200726","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2020","7","26","†","2020/07/26","24.5","9.5","17","1","0","0",,"0",,"0","0",,
"2721420180811","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2018","8","11",,"2018/08/11","21.5","10.7","16.1","1.9","0",,,,"M","5.2",,"39","3"
"2721420180522","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2018","5","22",,"2018/05/22","28.5","10.7","19.6","0","1.6",,"M",,"M","0",,"<31",
"2779320020208","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2002","2","8",,"2002/02/08","-3.8","-17.8","-10.8","28.8","0","0",,"0",,"0","4",,
"2749220040522","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2004","5","22",,"2004/05/22","10.9","2.6","6.8","11.2","0","0.2",,"0",,"0.2","0",,
"5175820171222","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2017","12","22","‡","2017/12/22","-5.7","-8.8","-7.3","25.3","0",,"M",,"M","0",,"46","30"
"3090720011118","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","11","18",,"2001/11/18","3.8","-8.7","-2.5","20.5","0",,,,,,,,
"187020020831","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2002","8","31",,"2002/08/31","23","10","16.5","1.5","0","0.4",,"0",,"0.4","0",,
"4691120180402","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2018","4","2",,"2018/04/02","-3.6","-21.7","-12.7","30.7","0",,"M",,"M","0",,,
"2779320171025","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2017","10","25","†","2017/10/25","7.5","-1.2","3.2","14.8","0",,"M",,"M","0.9",,,
"2779320000712","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2000","7","12",,"2000/07/12","25.5","8.9","17.2","0.8","0","0.4",,"0",,"0.4",,,
"4178320180429","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2018","4","29",,"2018/04/29","13.6","-1.1","6.3","11.7","0",,"M",,"M",,,"43","2"
"4708820180725","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2018","7","25",,"2018/07/25","21.7","5.5","13.6","4.4","0",,,,"M","0",,,
"2749220030730","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2003","7","30",,"2003/07/30","28.1","12.1","20.1","0","2.1","0",,"0",,"0","0",,
"4178320181112","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2018","11","12",,"2018/11/12","4.1","-11.2","-3.6","21.6","0",,,,"M",,,,
"187020170905","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2017","9","5","†","2017/09/05","26","6.5","16.3","1.7","0","0",,"0",,"0","0",,
"4178320190604","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2019","6","4",,"2019/06/04","17.9","3.7","10.8","7.2","0",,,,"M",,,"43","32"
"2779320011222","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2001","12","22",,"2001/12/22","-7.7","-23.8","-15.8","33.8","0","0",,"0",,"0","5",,
